CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,NM_REGIAO,NM_UF,NM_MUN,CD_DIST,NM_DIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,NM_CONCURB,field_2,field_5,pop_branco,pop_negros
355100905000219,Urbana,1,0,"0,05382884545",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,444,356,444,356
355100905000220,Urbana,1,0,"0,07032564699",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,400,397,400,397
355100905000221,Urbana,1,0,"0,04822257311",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,408,274,408,274
355100905000222,Urbana,1,0,"0,07275010808",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,366,415,366,415
355100905000226,Urbana,1,0,"0,04805113166",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,123,225,123,225
355100905000227,Urbana,1,0,"0,05743281346",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,390,418,390,418
355100905000228,Urbana,1,0,"0,07421669211",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,450,406,450,406
355100905000359,Urbana,1,0,"0,04023259811",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,352,300,352,300
355100905000467,Urbana,1,0,"0,04506010743",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,259,205,259,205
355100905000468,Urbana,1,1,"0,01022502815",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,35510090033,Dique do Fátima,,,3501,São Paulo,Baixada Santista/SP,82,203,82,203
355100905000469,Urbana,1,0,"0,03641418504",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,156,169,156,169
355100905000480,Urbana,1,1,"0,03589804092",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,35510090037,Dique do Piçarro,,,3501,São Paulo,Baixada Santista/SP,198,388,198,388
355100905000594,Urbana,1,0,"0,03469929311",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,216,325,216,325
355100905000595,Urbana,1,0,"0,02447633047",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,173,188,173,188
355100905000726,Urbana,1,1,"0,009853082254",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,35510090033,Dique do Fátima,,,3501,São Paulo,Baixada Santista/SP,58,95,58,95
355100905000727,Urbana,1,0,"0,0587954645",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,240,375,240,375
355100905000826,Urbana,1,0,"0,01944927691",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,,,,,3501,São Paulo,Baixada Santista/SP,29,93,29,93
355100905000827,Urbana,1,1,"0,006365620377",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009013,Vila Nossa Senhora de Fátima,,,35510090033,Dique do Fátima,,,3501,São Paulo,Baixada Santista/SP,62,108,62,108
355100905000627,Urbana,3,1,"0,02983542601",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009029,Vila Nova Mariana,3551009010,Vila Nova Mariana,35510090014,Vila Nova Mariana,,,3501,São Paulo,Baixada Santista/SP,232,528,232,528
355100905000628,Urbana,3,1,"0,04091351778",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009029,Vila Nova Mariana,3551009010,Vila Nova Mariana,35510090014,Vila Nova Mariana,,,3501,São Paulo,Baixada Santista/SP,180,398,180,398
355100905000791,Urbana,3,4,"0,01401937363",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009029,Vila Nova Mariana,3551009010,Vila Nova Mariana,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000792,Urbana,3,1,"0,01200960867",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009029,Vila Nova Mariana,3551009010,Vila Nova Mariana,35510090014,Vila Nova Mariana,,,3501,São Paulo,Baixada Santista/SP,123,216,123,216
355100905000045,Urbana,1,0,"0,03192780751",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,251,122,251,122
355100905000046,Urbana,1,0,"0,04602904266",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,403,174,403,174
355100905000047,Urbana,1,0,"0,0465268279",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,339,201,339,201
355100905000048,Urbana,1,0,"0,03681522154",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,424,143,424,143
355100905000049,Urbana,1,0,"0,03031287928",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,521,276,521,276
355100905000050,Urbana,1,0,"0,0481510345",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,316,146,316,146
355100905000051,Urbana,1,0,"0,05331677534",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,244,124,244,124
355100905000052,Urbana,1,0,"0,04910473769",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,274,195,274,195
355100905000053,Urbana,1,0,"0,07811784089",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,369,240,369,240
355100905000406,Urbana,1,0,"0,0340197873",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,225,125,225,125
355100905000407,Urbana,1,0,"0,03648310508",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,252,119,252,119
355100905000409,Urbana,1,0,"0,04754100105",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,365,252,365,252
355100905000654,Urbana,1,0,"0,01775715688",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,167,140,167,140
355100905000655,Urbana,1,0,"0,04125758567",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009007,Vila São Jorge,,,,,,,3501,São Paulo,Baixada Santista/SP,491,450,491,450
355100905000063,Urbana,1,0,"0,04407505229",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,247,114,247,114
355100905000064,Urbana,1,0,"0,04201592981",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,329,191,329,191
355100905000065,Urbana,1,0,"0,03871131049",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,306,69,306,69
355100905000066,Urbana,1,0,"0,04121105814",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,384,155,384,155
355100905000067,Urbana,1,0,"0,04124089629",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,428,193,428,193
355100905000068,Urbana,1,0,"0,06066126865",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,656,223,656,223
355100905000069,Urbana,1,0,"0,04152019571",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,358,120,358,120
355100905000070,Urbana,1,0,"0,02739444915",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,291,86,291,86
355100905000416,Urbana,1,0,"0,02820040378",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,285,82,285,82
355100905000417,Urbana,1,0,"0,03716651109",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,268,137,268,137
355100905000418,Urbana,1,0,"0,0198578585",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,248,115,248,115
355100905000419,Urbana,1,0,"0,02484338819",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009005,Vila Valença,,,,,,,3501,São Paulo,Baixada Santista/SP,244,99,244,99
355100905000057,Urbana,1,0,"0,0428760579",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,298,159,298,159
355100905000058,Urbana,1,0,"0,04275302274",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,298,194,298,194
355100905000060,Urbana,1,0,"0,05606416913",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,365,279,365,279
355100905000413,Urbana,1,0,"0,04837445795",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,411,265,411,265
355100905000774,Urbana,2,4,"0,5660001222",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000775,Urbana,1,0,"0,09564553826",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009030,Vila Voturuá,,,,,,,3501,São Paulo,Baixada Santista/SP,445,465,445,465
355100905000745,Rural,8,4,"1,544878164",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000746,Rural,8,4,"3,113660834",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000747,Rural,8,4,"33,13097167",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000748,Rural,8,0,"19,98421161",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,6,5,6,5
355100905000749,Rural,8,4,"5,992332699",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000806,Urbana,3,1,"0,05265300582",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,3551009001,Vale Novo,35510090044,Vale Novo,,,3501,São Paulo,Baixada Santista/SP,122,246,122,246
355100905000850,,9,0,"7,615032019",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000860,Rural,8,0,"10,59731956",Sudeste,São Paulo,São Vicente,355100905,São Vicente,,,,,,,,,3501,São Paulo,Baixada Santista/SP,42,114,42,114
